audio,text
3947-13262-0037.wav,THE SUMMER HAD GONE AND RAYMOND WAS ONCE MORE FACING THE RIGOR OF HER WINTER SEASON VIRGINIA HAD BEEN ABLE TO ACCOMPLISH A PART OF HER PLAN FOR CAPTURING THE RECTANGLE AS SHE CALLED IT
3947-13262-0038.wav,BUT THE BUILDING OF HOUSES IN THE FIELD THE TRANSFORMING OF ITS BLEAK BARE ASPECT INTO AN ATTRACTIVE PARK ALL OF WHICH WAS INCLUDED IN HER PLAN WAS A WORK TOO LARGE TO BE COMPLETED THAT FALL AFTER SHE HAD SECURED THE PROPERTY
3947-13262-0039.wav,BUT A MILLION DOLLARS IN THE HANDS OF A PERSON WHO TRULY WANTS TO DO WITH IT AS JESUS WOULD
3947-13262-0040.wav,OUGHT TO ACCOMPLISH WONDERS FOR HUMANITY IN A SHORT TIME AND HENRY MAXWELL GOING OVER TO THE SCENE OF THE NEW WORK ONE DAY AFTER A NOON HOUR WITH THE SHOP MEN WAS AMAZED TO SEE HOW MUCH HAD BEEN DONE OUTWARDLY
3947-13262-0041.wav,YET HE WALKED HOME THOUGHTFULLY AND ON HIS WAY HE COULD NOT AVOID THE QUESTION OF THE CONTINUAL PROBLEM THRUST UPON HIS NOTICE BY THE SALOON HOW MUCH HAD BEEN DONE FOR THE RECTANGLE AFTER ALL
3947-13262-0042.wav,EVEN COUNTING VIRGINIA'S AND RACHEL'S WORK AND MISTER GRAY'S WHERE HAD IT ACTUALLY COUNTED IN ANY VISIBLE QUANTITY
3947-13262-0043.wav,OF COURSE HE SAID TO HIMSELF THE REDEMPTIVE WORK BEGUN AND CARRIED ON BY THE HOLY SPIRIT IN HIS WONDERFUL DISPLAYS OF POWER IN THE FIRST CHURCH AND IN THE TENT MEETINGS HAD HAD ITS EFFECT UPON THE LIFE OF RAYMOND
3947-13262-0044.wav,BUT AS HE WALKED PAST SALOON AFTER SALOON AND NOTED THE CROWDS GOING IN AND COMING OUT OF THEM AS HE SAW THE WRETCHED DENS AS MANY AS EVER APPARENTLY
3947-13262-0045.wav,HE SICKENED AT THE SIGHT HE FOUND HIMSELF ASKING HOW MUCH CLEANSING COULD A MILLION DOLLARS POURED INTO THIS CESSPOOL ACCOMPLISH
3947-13262-0046.wav,WAS NOT THE LIVING SOURCE OF NEARLY ALL THE HUMAN MISERY THEY SOUGHT TO RELIEVE UNTOUCHED AS LONG AS THE SALOONS DID THEIR DEADLY BUT LEGITIMATE WORK
3947-13262-0047.wav,WAS IT NOT A PRACTICAL WASTE OF BEAUTIFUL LIVES FOR THESE YOUNG WOMEN TO THROW THEMSELVES INTO THIS EARTHLY HELL WHEN FOR EVERY SOUL RESCUED BY THEIR SACRIFICE THE SALOON MADE TWO MORE THAT NEEDED RESCUE HE COULD NOT ESCAPE THE QUESTION
3947-13262-0048.wav,IT WAS THE SAME THAT VIRGINIA HAD PUT TO RACHEL IN HER STATEMENT THAT IN HER OPINION NOTHING REALLY PERMANENT WOULD EVER BE DONE UNTIL THE SALOON WAS TAKEN OUT OF THE RECTANGLE
3947-13262-0049.wav,HENRY MAXWELL WENT BACK TO HIS PARISH WORK THAT AFTERNOON WITH ADDED CONVICTIONS ON THE LICENSE BUSINESS BUT IF THE SALOON WAS A FACTOR IN THE PROBLEM OF THE LIFE OF RAYMOND NO LESS WAS THE FIRST CHURCH AND ITS LITTLE COMPANY OF DISCIPLES WHO HAD PLEDGED TO DO AS JESUS WOULD DO
3947-13262-0050.wav,HENRY MAXWELL STANDING AT THE VERY CENTRE OF THE MOVEMENT WAS NOT IN A POSITION TO JUDGE OF ITS POWER AS SOME ONE FROM THE OUTSIDE MIGHT HAVE DONE BUT RAYMOND ITSELF FELT THE TOUCH IN VERY MANY WAYS NOT KNOWING ALL THE REASONS FOR THE CHANGE
3947-13262-0051.wav,THE WINTER WAS GONE AND THE YEAR WAS ENDED THE YEAR WHICH HENRY MAXWELL HAD FIXED AS THE TIME DURING WHICH THE PLEDGE SHOULD BE KEPT TO DO AS JESUS WOULD DO SUNDAY THE ANNIVERSARY OF THAT ONE A YEAR AGO WAS IN MANY WAYS THE MOST REMARKABLE DAY THAT THE FIRST CHURCH EVER KNEW
3982-178459-0000.wav,CHAPTER TWENTY NINE AS BIBBS CAME OUT OF THE NEW HOUSE A SUNDAY TRIO WAS IN COURSE OF PASSAGE UPON THE SIDEWALK AN AMPLE YOUNG WOMAN PLACID OF FACE A BLACK CLAD
3982-178459-0001.wav,THIN YOUNG MAN WHOSE EXPRESSION WAS ONE OF HABITUAL ANXIETY HABITUAL WARINESS AND HABITUAL EAGERNESS HE PROPELLED A PERAMBULATOR CONTAINING THE THIRD
3982-178459-0002.wav,SUNDAYFIED AND MADE FIT TO DINE WITH THE WIFE'S RELATIVES HOW'D YOU LIKE FOR ME TO BE THAT YOUNG FELLA MAMMA THE HUSBAND WHISPERED HE'S ONE OF THE SONS AND THERE AIN'T BUT TWO LEFT NOW
3982-178459-0003.wav,THE WIFE STARED CURIOUSLY AT BIBBS WELL I DON'T KNOW SHE RETURNED HE LOOKS TO ME LIKE HE HAD HIS OWN TROUBLES I EXPECT HE HAS LIKE ANYBODY ELSE SAID THE YOUNG HUSBAND BUT I GUESS WE COULD STAND A GOOD DEAL IF WE HAD HIS MONEY
3982-178459-0004.wav,WELL MAYBE IF YOU KEEP ON THE WAY YOU BEEN
3982-178459-0005.wav,SHE GLANCED BACK AT BIBBS WHO HAD TURNED NORTH HE WALKS KIND OF SLOW AND STOOPED OVER LIKE SO MUCH MONEY IN HIS POCKETS IT MAKES HIM SAG I GUESS SAID THE YOUNG HUSBAND WITH BITTER ADMIRATION
3982-178459-0006.wav,MARY HAPPENING TO GLANCE FROM A WINDOW SAW BIBBS COMING AND SHE STARTED CLASPING HER HANDS TOGETHER IN A SUDDEN ALARM
3982-178459-0007.wav,WHAT IS THE MATTER I SAW SOMETHING WAS TERRIBLY WRONG WHEN I
3982-178459-0008.wav,SHE PAUSED AND HE CAME IN NOT LIFTING HIS EYES TO HERS ALWAYS WHEN HE CROSSED THAT THRESHOLD HE HAD COME WITH HIS HEAD UP AND HIS WISTFUL GAZE SEEKING HERS
3982-178459-0009.wav,AH POOR BOY SHE SAID WITH A GESTURE OF UNDERSTANDING AND PITY I KNOW WHAT IT IS HE FOLLOWED HER INTO THE ROOM WHERE THEY ALWAYS SAT AND SANK INTO A CHAIR YOU NEEDN'T TELL ME SHE SAID
3982-178459-0010.wav,THEY'VE MADE YOU GIVE UP YOUR FATHER'S WON YOU'RE GOING TO DO WHAT HE WANTS YOU'VE GIVEN UP
3982-178459-0011.wav,AFFIRMATION SHE GAVE A LITTLE CRY OF COMPASSION AND CAME AND SAT NEAR HIM BIBBS SHE SAID I CAN BE GLAD OF ONE THING THOUGH IT'S SELFISH I CAN BE GLAD YOU CAME STRAIGHT TO ME IT'S MORE TO ME THAN EVEN IF YOU'D COME BECAUSE YOU WERE HAPPY
3982-178459-0012.wav,SHE DID NOT SPEAK AGAIN FOR A LITTLE WHILE THEN SHE SAID
3982-178459-0013.wav,COULD YOU TELL ME ABOUT IT DO YOU WANT TO STILL HE DID NOT LOOK UP BUT IN A VOICE SHAKEN AND HUSKY HE ASKED HER A QUESTION SO GROTESQUE THAT AT FIRST SHE THOUGHT SHE HAD MISUNDERSTOOD HIS WORDS
3982-178459-0014.wav,MARY HE SAID COULD YOU MARRY ME WHAT DID YOU SAY BIBBS SHE ASKED QUIETLY HIS TONE AND ATTITUDE DID NOT CHANGE WILL YOU MARRY ME
3982-178459-0015.wav,BOTH OF HER HANDS LEAPED TO HER CHEEKS SHE GREW RED AND THEN WHITE SHE ROSE SLOWLY AND MOVED BACKWARD FROM HIM STARING AT HIM AT FIRST INCREDULOUSLY THEN WITH AN INTENSE PERPLEXITY MORE AND MORE LUMINOUS IN HER WIDE EYES
3982-178459-0016.wav,IT WAS LIKE A SPOKEN QUESTION THE ROOM FILLED WITH STRANGENESS IN THE LONG SILENCE THE TWO WERE SO STRANGE TO EACH OTHER AT LAST SHE SAID WHAT MADE YOU SAY THAT HE DID NOT ANSWER
3982-178459-0017.wav,BIBBS LOOK AT ME HER VOICE WAS LOUD AND CLEAR WHAT MADE YOU SAY THAT LOOK AT ME HE COULD NOT LOOK AT HER AND HE COULD NOT SPEAK WHAT WAS IT THAT MADE YOU SHE SAID I WANT YOU TO TELL ME
3982-178459-0018.wav,YOU'VE GIVEN UP TO YOUR FATHER SHE SAID SLOWLY AND THEN YOU CAME TO ASK ME SHE BROKE OFF
3982-178459-0019.wav,YES HE SAID JUST AUDIBLY NO SHE CRIED YOU DO NOT THEN WHAT MADE YOU ASK ME WHAT IS IT THAT'S HAPPENED NOTHING WAIT SHE SAID
3982-178459-0020.wav,LET ME THINK IT'S SOMETHING THAT HAPPENED SINCE OUR WALK THIS MORNING YES SINCE YOU LEFT ME AT NOON SOMETHING HAPPENED THAT SHE STOPPED ABRUPTLY
3982-178459-0021.wav,WITH A TREMULOUS MURMUR OF AMAZEMENT AND DAWNING COMPREHENSION SHE REMEMBERED THAT SIBYL HAD GONE TO THE NEW HOUSE BIBBS SWALLOWED PAINFULLY AND CONTRIVED TO SAY I DO I DO WANT YOU TO MARRY ME IF IF
3982-178459-0022.wav,YOU COULD SHE LOOKED AT HIM AND SLOWLY SHOOK HER HEAD BIBBS DO YOU HER VOICE WAS AS UNSTEADY AS HIS LITTLE MORE THAN A WHISPER DO YOU THINK I'M
3982-178459-0023.wav,IN LOVE WITH YOU NO HE SAID SOMEWHERE IN THE STILL AIR OF THE ROOM THERE WAS A WHISPERED WORD IT DID NOT SEEM TO COME FROM MARY'S PARTED LIPS BUT HE WAS AWARE OF IT WHY
3982-178459-0024.wav,I'VE HAD NOTHING BUT DREAMS BIBBS SAID DESOLATELY BUT THEY WEREN'T LIKE THAT SIBYL SAID NO GIRL COULD CARE ABOUT ME HE SMILED FAINTLY
3982-178459-0025.wav,AND WHEN I FIRST CAME HOME EDITH TOLD ME SIBYL WAS SO ANXIOUS TO MARRY THAT SHE'D HAVE MARRIED ME SHE MEANT IT TO EXPRESS SIBYL'S EXTREMITY YOU SEE BUT I HARDLY NEEDED EITHER OF THEM TO TELL ME I HADN'T THOUGHT OF MYSELF AS
3982-178459-0026.wav,WELL NOT AS PARTICULARLY CAPTIVATING ODDLY ENOUGH MARY'S PALLOR CHANGED TO AN ANGRY FLUSH THOSE TWO SHE EXCLAIMED SHARPLY AND THEN WITH THOROUGHGOING CONTEMPT LAMHORN THAT'S LIKE THEM
3982-178459-0027.wav,SHE TURNED AWAY WENT TO THE BARE LITTLE BLACK MANTEL AND STOOD LEANING UPON IT PRESENTLY SHE ASKED WHEN DID MISSUS ROSCOE SHERIDAN SAY THAT NO GIRL COULD CARE ABOUT YOU
3982-178459-0028.wav,TO DAY MARY DREW A DEEP BREATH I THINK I'M BEGINNING TO UNDERSTAND A LITTLE SHE BIT HER LIP THERE WAS ANGER IN GOOD TRUTH IN HER EYES AND IN HER VOICE
3982-178459-0029.wav,ANSWER ME ONCE MORE SHE SAID BIBBS DO YOU KNOW NOW WHY I STOPPED WEARING MY FURS YES I THOUGHT SO YOUR SISTER IN LAW TOLD YOU DIDN'T SHE I
3982-178459-0030.wav,I HEARD HER SAY I THINK I KNOW WHAT HAPPENED NOW MARY'S BREATH CAME FAST AND HER VOICE SHOOK BUT SHE SPOKE RAPIDLY YOU HEARD HER SAY MORE THAN THAT YOU HEARD HER SAY THAT WE WERE BITTERLY POOR AND ON THAT ACCOUNT I TRIED FIRST TO MARRY YOUR BROTHER AND THEN
3982-178459-0031.wav,AND THEN THAT I TRIED TO MARRY YOU YOU HEARD HER SAY THAT AND YOU BELIEVE THAT I DON'T CARE FOR YOU AND THAT NO GIRL COULD CARE FOR YOU BUT YOU THINK I AM IN SUCH AN EXTREMITY AS SIBYL WAS
3982-178459-0032.wav,YOU TOOK YOUR FATHER'S OFFER AND THEN CAME TO ASK ME TO MARRY YOU WHAT HAD I SHOWN YOU OF MYSELF THAT COULD MAKE YOU SUDDENLY SHE SANK DOWN KNEELING WITH HER FACE BURIED IN HER ARMS UPON THE LAP OF A CHAIR
3982-178459-0033.wav,TEARS OVERWHELMING HER MARY MARY HE CRIED HELPLESSLY OH NO YOU YOU DON'T UNDERSTAND I DO THOUGH SHE SOBBED I DO HE CAME AND STOOD BESIDE HER YOU KILL ME
3982-178459-0034.wav,HE SAID I CAN'T MAKE IT PLAIN FROM THE FIRST OF YOUR LOVELINESS TO ME I WAS ALL SELF IT WAS ALWAYS YOU THAT GAVE AND I THAT TOOK I WAS THE DEPENDENT I DID NOTHING BUT LEAN ON YOU
3982-178459-0035.wav,YOU SEEMED TO LEAN DOWN OUT OF A ROSY CLOUD TO BE KIND TO ME I NEVER DREAMED I COULD DO ANYTHING FOR YOU I NEVER DREAMED YOU COULD NEED ANYTHING TO BE DONE FOR YOU BY ANYBODY
3982-178459-0036.wav,AND TO DAY I HEARD THAT THAT YOU
3982-178459-0037.wav,ANYBODY WITH MONEY SHE SOBBED AND YOU THOUGHT WE WERE SO SO DESPERATE YOU BELIEVED THAT I HAD NO HE SAID QUICKLY I DIDN'T BELIEVE YOU'D DONE ONE KIND THING FOR ME FOR THAT NO NO NO
3982-178459-0038.wav,I KNEW YOU'D NEVER THOUGHT OF ME EXCEPT GENEROUSLY TO GIVE I SAID I COULDN'T MAKE IT PLAIN HE CRIED DESPAIRINGLY WAIT SHE LIFTED HER HEAD AND EXTENDED HER HANDS TO HIM UNCONSCIOUSLY LIKE A CHILD
3982-178459-0039.wav,HELP ME UP BIBBS THEN WHEN SHE WAS ONCE MORE UPON HER FEET SHE WIPED HER EYES AND SMILED UPON HIM RUEFULLY AND FAINTLY BUT REASSURINGLY AS IF TO TELL HIM IN THAT WAY
3982-178459-0040.wav,THAT SHE KNEW HE HAD NOT MEANT TO HURT HER AND THAT SMILE OF HERS SO LAMENTABLE BUT SO FAITHFULLY FRIENDLY MISTED HIS OWN EYES FOR HIS SHAMEFACEDNESS LOWERED THEM NO MORE
3982-178459-0041.wav,LET ME TELL YOU WHAT YOU WANT TO TELL ME SHE SAID YOU CAN'T BECAUSE YOU CAN'T PUT IT INTO WORDS THEY ARE TOO HUMILIATING FOR ME AND YOU'RE TOO GENTLE TO SAY THEM TELL ME THOUGH ISN'T IT TRUE
3982-178459-0042.wav,YOU DIDN'T BELIEVE THAT I'D TRIED TO MAKE YOU FALL IN LOVE WITH ME NEVER NEVER FOR AN INSTANT YOU DIDN'T BELIEVE I'D TRIED TO MAKE YOU WANT TO MARRY ME NO NO NO I BELIEVE IT BIBBS
3982-178459-0043.wav,YOU THOUGHT THAT I WAS FOND OF YOU YOU KNEW I CARED FOR YOU BUT YOU DIDN'T THINK I MIGHT BE IN LOVE WITH YOU BUT YOU THOUGHT THAT I MIGHT MARRY YOU WITHOUT BEING IN LOVE WITH YOU
3982-178459-0044.wav,BECAUSE YOU DID BELIEVE I HAD TRIED TO MARRY YOUR BROTHER AND MARY I ONLY KNEW FOR THE FIRST TIME THAT YOU THAT YOU WERE WERE DESPERATELY POOR SHE SAID YOU CAN'T EVEN SAY THAT BIBBS IT WAS TRUE
3982-178459-0045.wav,I DID TRY TO MAKE JIM WANT TO MARRY ME I DID AND SHE SANK DOWN INTO THE CHAIR WEEPING BITTERLY AGAIN BIBBS WAS AGONIZED MARY HE GROANED
3982-178459-0046.wav,I DIDN'T KNOW YOU COULD CRY LISTEN SHE SAID LISTEN TILL I GET THROUGH I WANT YOU TO UNDERSTAND WE WERE POOR AND WE WEREN'T FITTED TO BE WE NEVER HAD BEEN AND WE DIDN'T KNOW WHAT TO DO
3982-178459-0047.wav,WE'D BEEN ALMOST RICH THERE WAS PLENTY BUT MY FATHER WANTED TO TAKE ADVANTAGE OF THE GROWTH OF THE TOWN HE WANTED TO BE RICHER BUT INSTEAD WELL JUST ABOUT THE TIME YOUR FATHER FINISHED BUILDING NEXT DOOR
3982-178459-0048.wav,WE FOUND WE HADN'T ANYTHING PEOPLE SAY THAT SOMETIMES MEANING THAT THEY HAVEN'T ANYTHING IN COMPARISON WITH OTHER PEOPLE OF THEIR OWN KIND BUT WE REALLY HADN'T ANYTHING WE HADN'T ANYTHING AT ALL BIBBS
3982-178459-0049.wav,YOU MIGHT WONDER WHY I DIDN'T
3982-178459-0050.wav,AND I WONDER MYSELF WHY WHEN A FAMILY LOSES ITS MONEY PEOPLE ALWAYS SAY THE DAUGHTERS OUGHT TO GO AND BE STENOGRAPHERS IT'S CURIOUS
3982-178459-0051.wav,NO I'D BEEN RAISED TO BE EITHER MARRIED COMFORTABLY OR A WELL TO DO OLD MAID IF I CHOSE NOT TO MARRY THE POVERTY CAME ON SLOWLY BIBBS BUT AT LAST IT WAS ALL THERE
3982-178459-0052.wav,AND I DIDN'T KNOW HOW TO BE A STENOGRAPHER I DIDN'T KNOW HOW TO BE ANYTHING EXCEPT A WELL TO DO OLD MAID OR SOMEBODY'S WIFE AND I COULDN'T BE A WELL TO DO OLD MAID THEN BIBBS I DID WHAT I'D BEEN RAISED TO KNOW HOW TO DO
3982-178459-0053.wav,I WENT OUT TO BE FASCINATING AND BE MARRIED I DID IT OPENLY AT LEAST AND WITH A KIND OF DECENT HONESTY I TOLD YOUR BROTHER I HAD MEANT TO FASCINATE HIM
3982-178459-0054.wav,BUT I LET HIM THINK THAT PERHAPS I MEANT TO MARRY HIM I THINK I DID MEAN TO MARRY HIM I HAD NEVER CARED FOR ANYBODY AND I THOUGHT IT MIGHT BE THERE REALLY WASN'T ANYTHING MORE THAN A KIND OF EXCITED FONDNESS I CAN'T BE SURE
3982-178459-0055.wav,BUT I THINK THAT THOUGH I DID MEAN TO MARRY HIM I NEVER SHOULD HAVE DONE IT BECAUSE THAT SORT OF A MARRIAGE IS IT'S SACRILEGE SOMETHING WOULD HAVE STOPPED ME
3982-178459-0056.wav,SHE MEANT NO HARM BUT SHE WAS HORRIBLE AND SHE PUT WHAT I WAS DOING INTO SUCH HORRIBLE WORDS AND THEY WERE THE TRUTH OH I SAW MYSELF SHE WAS PROPOSING A MISERABLE COMPACT WITH ME
3982-178459-0057.wav,AND I COULDN'T BREATHE THE AIR OF THE SAME ROOM WITH HER THOUGH I'D SO CHEAPENED MYSELF SHE HAD A RIGHT TO ASSUME THAT I WOULD BUT I COULDN'T I LEFT HER AND I WROTE TO YOUR BROTHER JUST A QUICK SCRAWL I TOLD HIM JUST WHAT I'D DONE
3982-178459-0058.wav,I ASKED HIS PARDON AND I SAID I WOULD NOT MARRY HIM I POSTED THE LETTER BUT HE NEVER GOT IT THAT WAS THE AFTERNOON HE WAS KILLED THAT'S ALL BIBBS NOW YOU KNOW WHAT I DID AND YOU KNOW
3982-178459-0059.wav,SHE PRESSED HER CLENCHED HANDS TIGHTLY AGAINST HER EYES LEANING FAR FORWARD HER HEAD BOWED BEFORE HIM BIBBS HAD FORGOTTEN HIMSELF LONG AGO HIS HEART BROKE FOR HER COULDN'T YOU ISN'T THERE
3982-178459-0060.wav,WON'T YOU HE STAMMERED MARY I'M GOING WITH FATHER ISN'T THERE SOME WAY YOU COULD USE THE MONEY WITHOUT WITHOUT SHE GAVE A CHOKED LITTLE LAUGH YOU GAVE ME SOMETHING TO LIVE FOR HE SAID YOU KEPT ME ALIVE I THINK
3982-178459-0061.wav,AND I'VE HURT YOU LIKE THIS
3982-178459-0062.wav,OH A THOUSAND TIMES HER RIGHT HAND WENT OUT IN A FALTERING GESTURE AND JUST TOUCHED HIS OWN FOR AN INSTANT BUT THERE'S NOTHING TO FORGIVE AND YOU CAN'T YOU CAN'T
3982-178459-0063.wav,CAN'T WHAT BIBBS YOU COULDN'T MARRY YOU SHE SAID FOR HIM YES NO NO NO SHE SPRANG UP FACING HIM
3982-178459-0064.wav,AND WITHOUT KNOWING WHAT SHE DID SHE SET HER HANDS UPON HIS BREAST PUSHING HIM BACK FROM HER A LITTLE I CAN'T I CAN'T DON'T YOU SEE MARY NO NO AND YOU MUST GO NOW BIBBS I CAN'T BEAR ANY MORE PLEASE
3982-178459-0065.wav,MARY NEVER NEVER NEVER SHE CRIED IN A PASSION OF TEARS YOU MUSTN'T COME ANY MORE I CAN'T SEE YOU DEAR NEVER NEVER NEVER SOMEHOW IN HELPLESS STUMBLING OBEDIENCE TO HER BESEECHING GESTURE
3982-178459-0066.wav,HE GOT HIMSELF TO THE DOOR
3982-182255-0000.wav,CHAPTER EIGHT THE GREAT FIGHT FOR CLEAN GOVERNMENT
3982-182255-0001.wav,AS TO THE GOVERNMENT OF THIS CITY SAID MISTER NEWBERRY LEANING BACK IN A LEATHER ARMCHAIR AT THE MAUSOLEUM CLUB AND LIGHTING A SECOND CIGAR IT'S ROTTEN THAT'S ALL
3982-182255-0002.wav,ABSOLUTELY ROTTEN ASSENTED MISTER DICK OVEREND RINGING THE BELL FOR A SECOND WHISKEY AND SODA CORRUPT SAID MISTER NEWBERRY BETWEEN TWO PUFFS OF HIS CIGAR FULL OF GRAFT SAID MISTER OVEREND
3982-182255-0003.wav,FLICKING HIS ASHES INTO THE GRATE CROOKED ALDERMEN SAID MISTER NEWBERRY A BUM CITY SOLICITOR SAID MISTER OVEREND AND AN INFERNAL GRAFTER FOR TREASURER YES ASSENTED MISTER NEWBERRY
3982-182255-0004.wav,AND THEN LEANING FORWARDS IN HIS CHAIR AND LOOKING CAREFULLY ABOUT THE CORRIDORS OF THE CLUB HE SPOKE BEHIND HIS HAND AND SAID AND THE MAYOR'S THE BIGGEST GRAFTER OF THE LOT AND WHAT'S MORE HE ADDED
3982-182255-0005.wav,SINKING HIS VOICE TO A WHISPER THE TIME HAS COME TO SPEAK OUT ABOUT IT FEARLESSLY MISTER OVEREND NODDED IT'S A TYRANNY HE SAID WORSE THAN RUSSIA REJOINED MISTER NEWBERRY
3982-182255-0006.wav,THEY HAD BEEN SITTING IN A QUIET CORNER OF THE CLUB IT WAS ON A SUNDAY EVENING
3982-182255-0007.wav,NOT ARGUMENTATIVELY OR WITH ANY HEAT BUT WITH THE REFLECTIVE SADNESS THAT STEALS OVER AN ELDERLY MAN WHEN HE SITS IN THE LEATHER ARMCHAIR OF A COMFORTABLE CLUB SMOKING A GOOD CIGAR AND MUSING ON THE DECADENCE OF THE PRESENT DAY
3982-182255-0008.wav,THE ROTTENNESS OF THE FEDERAL GOVERNMENT DIDN'T ANGER THEM IT MERELY GRIEVED THEM THEY COULD REMEMBER BOTH OF THEM HOW DIFFERENT EVERYTHING WAS WHEN THEY WERE YOUNG MEN JUST ENTERING ON LIFE
3982-182255-0009.wav,WHEN MISTER NEWBERRY AND MISTER DICK OVEREND WERE YOUNG MEN WENT INTO CONGRESS FROM PURE PATRIOTISM THERE WAS NO SUCH THING AS GRAFT OR CROOKEDNESS AS THEY BOTH ADMITTED IN THOSE DAYS AND AS FOR THE UNITED STATES SENATE
3982-182255-0010.wav,HERE THEIR VOICES WERE ALMOST HUSHED IN AWE WHY WHEN THEY WERE YOUNG THE UNITED STATES SENATE BUT NO NEITHER OF THEM COULD FIND A PHRASE BIG ENOUGH FOR THEIR MEANING THEY MERELY REPEATED
3982-182255-0011.wav,AND THEN SHOOK THEIR HEADS AND TOOK LONG DRINKS OF WHISKEY AND SODA THEN NATURALLY SPEAKING OF THE ROTTENNESS OF THE FEDERAL GOVERNMENT HAD LED THEM TO TALK OF THE ROTTENNESS OF THE STATE LEGISLATURE
3982-182255-0012.wav,HOW DIFFERENT FROM THE STATE LEGISLATURES THAT THEY REMEMBERED AS YOUNG MEN NOT MERELY DIFFERENT IN THE MATTER OF GRAFT BUT DIFFERENT SO MISTER NEWBERRY SAID IN THE CALIBRE OF THE MEN
3982-182255-0013.wav,HE RECALLED HOW HE HAD BEEN TAKEN AS A BOY OF TWELVE BY HIS FATHER TO HEAR A DEBATE HE WOULD NEVER FORGET IT GIANTS HE SAID THAT WAS WHAT THEY WERE IN FACT THE THING WAS MORE LIKE A WITENAGEMOT
3982-182255-0014.wav,THAN A LEGISLATURE HE SAID HE DISTINCTLY RECALLED A MAN WHOSE NAME HE DIDN'T RECOLLECT SPEAKING ON A QUESTION HE DIDN'T JUST REMEMBER WHAT EITHER FOR OR AGAINST
3982-182255-0015.wav,IT THRILLED HIM HE WOULD NEVER FORGET IT IT STAYED IN HIS MEMORY AS IF IT WERE YESTERDAY BUT AS FOR THE PRESENT LEGISLATURE HERE MISTER DICK OVEREND SADLY NODDED ASSENT IN ADVANCE TO WHAT HE KNEW WAS COMING
3982-182255-0016.wav,AS FOR THE PRESENT LEGISLATURE WELL MISTER NEWBERRY HAD HAD HE SAID OCCASION TO VISIT THE STATE CAPITAL A WEEK BEFORE IN CONNECTION WITH A RAILWAY BILL THAT HE WAS TRYING TO THAT IS THAT HE WAS ANXIOUS TO
3982-182255-0017.wav,FROM SPEAKING OF THE CROOKEDNESS OF THE STATE GOVERNMENT MISTER NEWBERRY AND MISTER DICK OVEREND WERE LED TO TALK OF THE CROOKEDNESS OF THE CITY GOVERNMENT AND THEY BOTH AGREED AS ABOVE THAT THINGS WERE WORSE THAN IN RUSSIA WHAT SECRETLY IRRITATED THEM BOTH MOST
3982-182255-0018.wav,WAS THAT THEY HAD LIVED AND DONE BUSINESS UNDER THIS INFERNAL CORRUPTION FOR THIRTY OR FORTY YEARS AND HADN'T NOTICED IT THEY HAD BEEN TOO BUSY THE FACT WAS THAT THEIR CONVERSATION REFLECTED NOT SO MUCH THEIR OWN ORIGINAL IDEAS
3982-182255-0019.wav,AS A GENERAL WAVE OF FEELING THAT WAS PASSING OVER THE WHOLE COMMUNITY THERE HAD COME A MOMENT QUITE SUDDENLY IT SEEMED WHEN IT OCCURRED TO EVERYBODY AT THE SAME TIME THAT THE WHOLE GOVERNMENT OF THE CITY WAS ROTTEN THE WORD IS A STRONG ONE
3982-182255-0020.wav,BUT IT IS THE ONE THAT WAS USED LOOK AT THE ALDERMEN THEY SAID ROTTEN LOOK AT THE CITY SOLICITOR ROTTEN AND AS FOR THE MAYOR HIMSELF PHEW THE THING CAME LIKE A WAVE
3982-182255-0021.wav,EVERYBODY FELT IT AT ONCE PEOPLE WONDERED HOW ANY SANE INTELLIGENT COMMUNITY COULD TOLERATE THE PRESENCE OF A SET OF CORRUPT SCOUNDRELS LIKE THE TWENTY ALDERMEN OF THE CITY THEIR NAMES IT WAS SAID
3982-182255-0022.wav,WERE SIMPLY A BYWORD THROUGHOUT THE UNITED STATES FOR RANK CRIMINAL CORRUPTION THIS WAS SAID SO WIDELY THAT EVERYBODY STARTED HUNTING THROUGH THE DAILY PAPERS TO TRY TO FIND OUT WHO IN BLAZES WERE ALDERMEN ANYHOW
3982-182255-0023.wav,AND AS A MATTER OF FACT AT THE MOMENT WHEN THIS WAVE OF FEELING STRUCK THE CITY NOBODY KNEW OR CARED WHO WERE ALDERMEN ANYWAY TO TELL THE TRUTH THE ALDERMEN HAD BEEN MUCH THE SAME PERSONS FOR ABOUT FIFTEEN OR TWENTY YEARS SOME WERE IN THE PRODUCE BUSINESS
3982-182255-0024.wav,OTHERS WERE BUTCHERS TWO WERE GROCERS AND ALL OF THEM WORE BLUE CHECKERED WAISTCOATS AND RED TIES AND GOT UP AT SEVEN IN THE MORNING TO ATTEND THE VEGETABLE AND OTHER MARKETS NOBODY HAD EVER REALLY THOUGHT ABOUT THEM THAT IS TO SAY NOBODY ON PLUTORIA AVENUE
3982-182255-0025.wav,SOMETIMES ONE SAW A PICTURE IN THE PAPER AND WONDERED FOR A MOMENT WHO THE PERSON WAS BUT ON LOOKING MORE CLOSELY AND NOTICING WHAT WAS WRITTEN UNDER IT ONE SAID OH I SEE AN ALDERMAN AND TURNED TO SOMETHING ELSE WHOSE FUNERAL IS THAT
